id,date,expo,side,condition
77d3836d6a6447378b9be1ee8f65156e,2019-09-25 10:42:00,MSW,right,AVAS
f46dc7df98c14beaa43c66afac40b843,2019-09-25 10:44:00,MSW,left,TaxiDriver
5542d5376bd94ffca1b302bef67676b6,2019-09-25 10:45:00,MSW,right,RadioTalk
4c5932a6307341c78c6e4cd435f7d19b,2019-09-25 10:47:00,MSW,right,TaxiDriver
313c7b20e80f447f866091fb260bddcd,2019-09-25 10:47:00,MSW,left,RadioTalk
a758f10ff045431fa83d99c9568e8d38,2019-09-25 10:49:00,MSW,right,AVAS
834f7eaa37b84159849a279164adc54e,2019-09-25 10:50:00,MSW,left,AVAS
1054313f10fc4bd1a18048f43c197866,2019-09-25 10:52:00,MSW,right,AVAS
cef0bb09c8e646d0b105d67d1ea707de,2019-09-25 10:55:00,MSW,left,RadioTalk
8d67bc026b184b1683905f39a350e688,2019-09-25 10:57:00,MSW,right,AVAS
2f89c65289d343df94157de3e58c2554,2019-09-25 10:58:00,MSW,left,RadioTalk
ed5ac095baff4f448677fe6d898e8c8e,2019-09-25 11:01:00,MSW,left,TaxiDriver
41079725d68b4afdb7ad5ab20dfbb20f,2019-09-25 11:01:00,MSW,right,AVAS
12e2cccd98a24c6e9d6bac73167150e0,2019-09-25 11:04:00,MSW,left,AVAS
d802f8af887541bda38fcfe5b71c6c1d,2019-09-25 11:04:00,MSW,right,RadioTalk
dbee2edf0c3c4ca58e68c9a6adb5a4ba,2019-09-25 11:07:00,MSW,right,RadioTalk
bdb0f132c7e448c2aedc6f5e3a201d6c,2019-09-25 11:07:00,MSW,left,TaxiDriver
0909db669395453f8cc2c520c410d25b,2019-09-25 11:09:00,MSW,right,AVAS
954c7aa45d3e4552a03b4d021810e953,2019-09-25 11:09:00,MSW,left,TaxiDriver
feece2eb38534d6eaaf87bd35e9cad04,2019-09-25 11:12:00,MSW,right,RadioTalk
eb6045368f0b4237b24076e31c762baf,2019-09-25 11:12:00,MSW,left,AVAS
d5abd08807334552808cec52e0a287fd,2019-09-25 11:15:00,MSW,left,AVAS
3a01e4d3c2f44be4b3dc52428c850dd0,2019-09-25 11:16:00,MSW,right,RadioTalk
f3f6c1752b694f9e993fe220878c5b2a,2019-09-25 11:18:00,MSW,left,AVAS
2ddd6ecc2e134c0f8b3e3b65572e51bf,2019-09-25 11:19:00,MSW,right,AVAS
e8c0dead58c1462dbef1adc1f519e110,2019-09-25 11:21:00,MSW,right,AVAS
875f36347a72441bb9696f378ccb2bba,2019-09-25 11:21:00,MSW,left,TaxiDriver
d3aeff46573a4524b56b556bce3ea47b,2019-09-25 11:24:00,MSW,right,AVAS
ec9c6091cf544271bbcaf72cc4878b37,2019-09-25 11:24:00,MSW,left,TaxiDriver
f06940ebf555430c8847056cc158988d,2019-09-25 11:26:00,MSW,right,AVAS
037e46a778f34a63a56bba1690261147,2019-09-25 11:28:00,MSW,left,AVAS
a4fe351ae6ec4ef4b6ed57ee7e5bd17c,2019-09-25 11:29:00,MSW,right,RadioTalk
2427055cc4b44adf9d2250c866d9b016,2019-09-25 11:31:00,MSW,left,AVAS
8d71b59099f94dc68eaf9b31578f8afb,2019-09-25 11:34:00,MSW,right,AVAS
bc8048d945db4f0792cc71d6bccda602,2019-09-25 11:34:00,MSW,left,AVAS
1ebeac384b7b4a21a294008e99732116,2019-09-25 11:37:00,MSW,right,RadioTalk
42e4c9fdb8834e83b7224811a7362506,2019-09-25 11:38:00,MSW,left,AVAS
240886921d3b4898abca9cab3574845c,2019-09-25 11:40:00,MSW,right,AVAS
39c2abf9449c49b298767772761b79be,2019-09-25 11:41:00,MSW,left,RadioTalk
abf3b3a1b0874bfb84a5d734ec5bb449,2019-09-25 11:42:00,MSW,right,RadioTalk
38a546ed750e4cae8945ecbde6c1bd35,2019-09-25 11:44:00,MSW,left,AVAS
e22a4649972546fbafd304878a5cf8ac,2019-09-25 11:46:00,MSW,right,TaxiDriver
24845a606e4c4fe1acff183bd10ebcb5,2019-09-25 11:47:00,MSW,left,AVAS
1867e683b0134b1eaa84303661456b6a,2019-09-25 11:50:00,MSW,left,AVAS
baf2a813d5b14d37938862ab74e65026,2019-09-25 11:50:00,MSW,right,TaxiDriver
cd93c57aa1c84558996971bdca93fb03,2019-09-25 11:53:00,MSW,left,RadioTalk
af4f5b3dde8444efa629810854386884,2019-09-25 11:56:00,MSW,right,AVAS
7283771092d94cd7acb083c3207c63d8,2019-09-25 11:59:00,MSW,left,RadioTalk
012e1a7361fa44b8a6c81e6d3bbc6c31,2019-09-25 11:59:00,MSW,right,RadioTalk
a3955351bb324a37bb5a8345e0af4681,2019-09-25 12:01:00,MSW,right,RadioTalk
2817b29b4d4d42d68ba1a2f05dcc40ed,2019-09-25 12:02:00,MSW,left,RadioTalk
c3efe166ec0e4479b77ea2a55bfa8f5e,2019-09-25 12:04:00,MSW,right,TaxiDriver
b789bf0698ef4989b21975a6e04cac50,2019-09-25 12:06:00,MSW,left,TaxiDriver
6a7cdb1be23a4e91be7083ed7fa0384e,2019-09-25 12:07:00,MSW,right,RadioTalk
551427227e214f3fb73b5719c01fe212,2019-09-25 12:09:00,MSW,left,TaxiDriver
444804d8b6a04f2c86c32ac572fc9d19,2019-09-25 12:09:00,MSW,right,AVAS
5044f7a87867489cbc1969e1ae8f605f,2019-09-25 12:12:00,MSW,right,TaxiDriver
6a1bc8a150e84578b2240647bc23dfdf,2019-09-25 12:15:00,MSW,right,AVAS
2a1d8644f39d4c83870edc8890bb2426,2019-09-25 12:16:00,MSW,left,TaxiDriver
9699c0d453844890b64058385fa197ef,2019-09-25 12:17:00,MSW,right,AVAS
bb7d8a7cf87b47168e46e83020c3dde0,2019-09-25 12:19:00,MSW,left,RadioTalk
67a96d4216c54ab4a13c68b442c6417a,2019-09-25 12:20:00,MSW,right,TaxiDriver
514231f4c95244909e8a431ad02a4b42,2019-09-25 12:23:00,MSW,right,TaxiDriver
615c5885b3bc40f6b7d6c36930f52e4e,2019-09-25 12:24:00,MSW,left,RadioTalk
91c7eaae019f47e2817cdb9cb93bda02,2019-09-25 12:26:00,MSW,right,AVAS
da8ad10d07734e5d9a8ce546ad5e5521,2019-09-25 12:27:00,MSW,left,TaxiDriver
2401abc1dcd241349c1624fc897ccbfc,2019-09-25 12:28:00,MSW,right,AVAS
29cefb9d3457486a806056a2cfafbe33,2019-09-25 12:30:00,MSW,left,RadioTalk
dcb4ce3a9f25418bb91f05938069def4,2019-09-25 12:32:00,MSW,right,TaxiDriver
3f6ec18d35244d6fb6aacdc4bc49fe7a,2019-09-25 12:33:00,MSW,left,RadioTalk
b15069a9d44b477fa03d9df7d0f04f71,2019-09-25 12:35:00,MSW,right,AVAS
c3bf3c456e8345e7b18e28652014eb87,2019-09-25 12:36:00,MSW,left,AVAS
6880cdf61b66484aba9dc85046a7615f,2019-09-25 12:37:00,MSW,right,TaxiDriver
93a3376e16f844b6acd6c8ce66b95908,2019-09-25 12:38:00,MSW,left,AVAS
2103b728ef814648a6df7f8bd7c0990a,2019-09-25 12:40:00,MSW,right,RadioTalk
944776f8bb0a4f49bed05127809bedee,2019-09-25 12:41:00,MSW,left,AVAS
1e3760e386524e8b84694e31b7c78d32,2019-09-25 12:43:00,MSW,right,TaxiDriver
ba81ba3abee64dd3801481282f3c007e,2019-09-25 12:44:00,MSW,left,TaxiDriver
e58808c3cfd4492e87f469f2e7e60970,2019-09-25 12:46:00,MSW,right,AVAS
9594900e6c134168a0c2890eaf8c69c3,2019-09-25 12:47:00,MSW,left,AVAS
288d5570e3874ab8aae69bb9f31b4bbd,2019-09-25 12:49:00,MSW,right,RadioTalk
5d41fbaab9164fdb95b444a7a9aae659,2019-09-25 12:50:00,MSW,left,AVAS
a4c398f255dd4adcb86f988cd54295a4,2019-09-25 12:51:00,MSW,right,AVAS
49d1c48c99d34bba878b6ea2091eb3d6,2019-09-25 12:53:00,MSW,left,TaxiDriver
7e723a41a7a249e2addc024efdb0da09,2019-09-25 12:54:00,MSW,right,RadioTalk
9e36a46614ac48179f723c77e611941a,2019-09-25 12:56:00,MSW,left,TaxiDriver
1d6295b6d42b45118cea5ff51c2db64f,2019-09-25 12:56:00,MSW,right,RadioTalk
9a3b0690d84e43109ba734f7868b8db0,2019-09-25 12:58:00,MSW,right,AVAS
03fdd199b5fd4dc09ef0ef8d9a54f80b,2019-09-25 12:59:00,MSW,left,RadioTalk
2f70d20d48f140be844fcfca6003b72a,2019-09-25 13:01:00,MSW,right,RadioTalk
e44ed783a4db4617aa3d522a506f05c9,2019-09-25 13:02:00,MSW,left,RadioTalk
4289ff82e3f24f6a9409980f181a8026,2019-09-25 13:03:00,MSW,right,AVAS
2816a5efb4ac49bf8d9e4e1a17e31740,2019-09-25 13:05:00,MSW,left,RadioTalk
23c83909b7944c0d8c62fc258a03b090,2019-09-25 13:06:00,MSW,right,RadioTalk
e8f29518b85a408aa1fe0f92d57feff7,2019-09-25 13:07:00,MSW,left,RadioTalk
69df0876fb2240889df93f7adf3806b3,2019-09-25 13:12:00,MSW,left,RadioTalk
072e984de21c4acc92e7ed5810aef0cc,2019-09-25 13:12:00,MSW,right,TaxiDriver
3915de29ebda40e4bee0afefc1fd2d44,2019-09-25 13:15:00,MSW,right,AVAS
f0c42d2606ea44f1a396b13b7dacd159,2019-09-25 13:15:00,MSW,left,TaxiDriver
d44baca39f80459d97bfc35559d0e2d8,2019-09-25 13:20:00,MSW,left,RadioTalk
65d72ed2070a4dd18b35b160c809e9da,2019-09-25 13:29:00,MSW,right,AVAS
08789690df4d4d6199ec109055199ad1,2019-09-25 13:34:00,MSW,right,TaxiDriver
4914a45cc2ea45ef9a0a4b3adb6f98bb,2019-09-25 13:35:00,MSW,left,RadioTalk
c4c751b4292e435cb734390d4709974f,2019-09-25 13:38:00,MSW,right,AVAS
010d51915d474118a405ab3cc90d3378,2019-09-25 13:41:00,MSW,right,RadioTalk
133379b5cb7246cbb12c844def35b67c,2019-09-25 13:43:00,MSW,left,TaxiDriver
bee0c0f7e5cb4471b4fb0b0260ab4ddc,2019-09-25 13:46:00,MSW,left,TaxiDriver
53791ffb4b49472691d43a7feb8985b0,2019-09-25 13:49:00,MSW,right,AVAS
907d6732b0cd46dc89cc88595bc68267,2019-09-25 13:50:00,MSW,left,RadioTalk
a7fef4991fe84f81b40a49918ed64889,2019-09-25 13:52:00,MSW,left,RadioTalk
99fed072777b40d1ab00abce9c65e5f0,2019-09-25 13:52:00,MSW,right,TaxiDriver
4bd81e3ed39d47b59cbbf4a3c14b4ab8,2019-09-25 13:55:00,MSW,right,TaxiDriver
5552afa915eb45478a5a2591fa83db95,2019-09-25 13:56:00,MSW,left,TaxiDriver
69e404d13d3649faaf1b921ad82ccaa9,2019-09-25 13:59:00,MSW,left,RadioTalk
53c3db9cf91f4704b767ff449f1511b8,2019-09-25 14:00:00,MSW,right,RadioTalk
cbed113f6a6d4d84803a38d30755e325,2019-09-25 14:02:00,MSW,right,RadioTalk
71a630bfe8a146d9b5cc28ccbdd5d2be,2019-09-25 14:02:00,MSW,left,TaxiDriver
58b6c690e0dd4171807aabd739b56a2b,2019-09-25 14:05:00,MSW,right,RadioTalk
e8cc759288f940648ad17ae652d8d9f7,2019-09-25 14:05:00,MSW,left,TaxiDriver
2253e5a7c7ff494c90b3a2678d30709c,2019-09-25 14:07:00,MSW,right,TaxiDriver
9e78208e12c848f38cb51ec84f1d12ec,2019-09-25 14:08:00,MSW,left,TaxiDriver
584316a85fa14148ad460b38003da0f9,2019-09-25 14:12:00,MSW,left,TaxiDriver
c3258f833902477986d921a590aefae7,2019-09-25 14:14:00,MSW,right,TaxiDriver
f8a1a343a6034bc9a5eedfc9e4b154b9,2019-09-25 14:15:00,MSW,left,AVAS
532549255a7a4d6daa76e40365a9fd04,2019-09-25 14:17:00,MSW,right,TaxiDriver
549726bf916c414ab50af3be8de0ee26,2019-09-25 14:18:00,MSW,left,TaxiDriver
fde6ee9743c0446a8a97ee1a268b7d44,2019-09-25 14:21:00,MSW,left,RadioTalk
5fa91cca7bb34c74a7258695ebb3db4b,2019-09-25 14:21:00,MSW,right,TaxiDriver
e0af328cba544b23926dfa28942827e4,2019-09-25 14:24:00,MSW,right,RadioTalk
33cf79ee9aaa49a2916a91bccc9d81a5,2019-09-25 14:24:00,MSW,left,RadioTalk
6a5f06b285bc4de99b18004a64df6a2f,2019-09-25 14:25:00,BMBF,left,TaxiDriver
b779cd37ea974a62b82a5ca4c9627290,2019-09-25 14:26:00,MSW,right,RadioTalk
96d0d408641242189dc5a2fc2267df68,2019-09-25 14:26:00,BMBF,right,RadioTalk
5e8cc6fdfde04e7eaf3a1d98c0a3b3b4,2019-09-25 14:27:00,MSW,left,AVAS
2630cad0fad74894a36b6c8a42dd903c,2019-09-25 14:30:00,MSW,left,TaxiDriver
eb43c22752014c33ae09d8e28410e327,2019-09-25 14:30:00,MSW,right,TaxiDriver
377b8e8235ec41858c78bdb9b971f85e,2019-09-25 14:30:00,BMBF,left,TaxiDriver
f38a7a7038b042f78e0e2f4b7dce0567,2019-09-25 14:30:00,BMBF,right,TaxiDriver
56e94ad906bd47ebbf0bbe8c30089799,2019-09-25 14:33:00,MSW,left,RadioTalk
9804848b7eb44d699814a0c09484b260,2019-09-25 14:33:00,MSW,right,AVAS
507ca1c666634374b5eb0e7a38f67063,2019-09-25 14:36:00,MSW,right,TaxiDriver
1ad5f4d8b205436bbfab9f2a21ddeecb,2019-09-25 14:36:00,MSW,left,AVAS
44fcf1126e884e4087c15b14dddeb8bc,2019-09-25 14:40:00,MSW,right,RadioTalk
7eabf17601ed4b8fac5faa5e952ae9ee,2019-09-25 14:40:00,MSW,left,TaxiDriver
29280434882f4a70a763ba8917cf44a9,2019-09-25 14:45:00,MSW,right,TaxiDriver
cd4608c30f124d12a819653b9a7927d4,2019-09-25 14:48:00,MSW,right,TaxiDriver
3225464d46ab47ce952bda01329c8e95,2019-09-25 15:03:00,MSW,right,AVAS
24cafd5e980c40b287d2b22fa9d29819,2019-09-25 15:06:00,MSW,right,TaxiDriver
209d0a1c1b7f4b2a8bc01aa81df53eb6,2019-09-25 15:09:00,MSW,right,AVAS
71b9f157c1b34979bf99758bd9466092,2019-09-25 15:12:00,MSW,right,TaxiDriver
469a03b7513e40d6bd7691f59cc0539c,2019-09-25 15:15:00,MSW,right,RadioTalk
85811a59f9514d3ba5539a4b1a37698a,2019-09-25 15:18:00,MSW,right,RadioTalk
ca9285c68d1542859fc844b19757ece6,2019-09-25 15:20:00,MSW,right,RadioTalk
5ef3c5ba911f41df8807d3d7b57f03c6,2019-09-25 15:23:00,MSW,right,TaxiDriver
95516bfdbbc641ec973eb9b113a6aa8f,2019-09-25 15:26:00,MSW,right,AVAS
72248c9e023046748e000b66b3234235,2019-09-25 15:28:00,MSW,right,AVAS
62650f0472fc4aa2a7ffe449c88aa5cf,2019-09-25 15:31:00,MSW,right,RadioTalk
22efc9a861fb4b36901a2ab32b5ca826,2019-09-25 15:34:00,MSW,right,RadioTalk
ec312484cb984d43b44fffba14973f0a,2019-09-25 15:42:00,MSW,left,AVAS
39342fde4191496ea668520ebd792c73,2019-09-25 15:45:00,MSW,right,RadioTalk
3e330542bcfe44c58831898784f9f2b1,2019-09-25 15:48:00,MSW,right,TaxiDriver
bcf77987f4634fd1917e51a4895d6f0e,2019-09-25 15:48:00,MSW,left,AVAS
a99c41d1820a42ad80a6f50e735bca37,2019-09-25 15:50:00,MSW,right,AVAS
0efba7de67bc47c3a935b3de304c5d4c,2019-09-25 15:53:00,MSW,right,AVAS
c8bdf3fc0eb44bd8bf5954a061518350,2019-09-25 15:56:00,MSW,right,TaxiDriver
02b23d576cc3496e8edf44b61719226d,2019-09-25 15:59:00,MSW,right,TaxiDriver
35a1e29cd94a43ffaf68e0fe3eea832a,2019-09-25 16:00:00,MSW,left,AVAS
25545b83652745f88b07596b0635561a,2019-09-25 16:02:00,MSW,right,AVAS
62d73565f4924e4d93d1c74551a38d66,2019-09-25 16:05:00,MSW,left,AVAS
cc93f60255114d169c4e50bd75ad0d83,2019-09-25 16:05:00,MSW,right,RadioTalk
511754a49a494b1b81cf1bcac65b09d1,2019-09-25 16:07:00,MSW,right,AVAS
f27a2239b2bc433e94a48acd67101f45,2019-09-25 16:08:00,MSW,left,AVAS
40b3d70675c048fbab59bdb491f97078,2019-09-25 16:10:00,MSW,right,TaxiDriver
8f0060863978442ab16e98e0869f39d2,2019-09-25 16:11:00,MSW,left,AVAS
eef9104cf4be40a5935c83b8a44f3303,2019-09-25 16:13:00,MSW,right,AVAS
263ae06b9ace4727ac6a232cf0412805,2019-09-25 16:14:00,MSW,left,AVAS
493add13797a45eaaf049ebe441970aa,2019-09-25 16:15:00,BMBF,left,RadioTalk
57d9e121eda94dbfaf134f6c186905f3,2019-09-25 16:17:00,MSW,right,AVAS
a69a0754b9634c66910bf58b954d538c,2019-09-25 16:18:00,MSW,left,AVAS
92ac3705a6c34791bb936bdc8f2c2c30,2019-09-25 16:19:00,MSW,right,AVAS
73d7df846d88408e9c8a66aea9a5bae3,2019-09-25 16:21:00,MSW,right,AVAS
fcfd624047a04c2b8b1fb8942b1bdf9a,2019-09-25 16:21:00,MSW,left,RadioTalk
37e68fa1cfe247c495e0bd2025c18e3a,2019-09-25 16:23:00,BMBF,left,AVAS
c526d1246b714b478100f0ff3f0b77e5,2019-09-25 16:25:00,MSW,right,AVAS
78736f9f8cf14323bd01fbb199d318f1,2019-09-25 16:25:00,MSW,left,AVAS
c6887a2b078b42e99001781e9e00599e,2019-09-25 16:30:00,BMBF,left,RadioTalk
150089f20e874527b734bba851734c88,2019-09-25 16:38:00,MSW,left,AVAS
348ce0a7fc6349faac6fe0c61f72fb7e,2019-09-25 16:38:00,MSW,right,TaxiDriver
aaa413070af2466eb2b519ef91ea0c12,2019-09-25 16:41:00,MSW,right,RadioTalk
7c86442b283848938fd0a8f4e56e6e0e,2019-09-25 16:42:00,MSW,left,RadioTalk
56605093164c4b43ad31e7ea09a2ee67,2019-09-25 16:45:00,MSW,left,RadioTalk
dbef3a8783fe463dade1b0833ea1c25d,2019-09-25 16:47:00,MSW,right,AVAS
a86eab1ab0f74135a5100f48383d75ab,2019-09-25 16:49:00,MSW,right,RadioTalk
9ece4d418e954c6ea71e4c8867163988,2019-09-25 16:51:00,MSW,right,TaxiDriver
ae2c555e3f3d4dd2bbc47d9a7bde39d5,2019-09-25 16:52:00,MSW,left,AVAS
d713162d04954ba184665771fe02abe1,2019-09-25 16:53:00,BMBF,left,RadioTalk
97e2ae1cea4f407ba3e92d02cab8a0ae,2019-09-25 16:55:00,MSW,right,TaxiDriver
4af6dca55df74e8dbf5aa02f9d7780c5,2019-09-25 16:55:00,MSW,left,TaxiDriver
c78e4cbd54f04ecc9fd702270c220b31,2019-09-25 16:55:00,BMBF,left,TaxiDriver
766351ceb7af42568c15fbddefa37d54,2019-09-25 16:58:00,MSW,left,AVAS
3f7a44a1399642b497c20867b74e1ffa,2019-09-25 16:59:00,BMBF,left,RadioTalk
5aa2a14d81334e41a91f93d0818dc6f7,2019-09-25 17:01:00,MSW,right,TaxiDriver
b1e7cce578bc47429e8bc8283645c8ad,2019-09-25 17:02:00,MSW,left,RadioTalk
5495826ad69e41c9a5f5aad361fabafa,2019-09-25 17:07:00,MSW,left,RadioTalk
f7083dc63fa54c0a998ae2f6ce15edce,2019-09-25 17:07:00,MSW,right,TaxiDriver
2abac66000c64974a3c4bfb22db85a6e,2019-09-25 17:10:00,MSW,right,AVAS
dca19e3c42624b2a986aef828982425d,2019-09-25 17:11:00,MSW,left,AVAS
b2e4075a19be4840b9d8034e6b9ae8fb,2019-09-25 17:14:00,MSW,right,TaxiDriver
de6f076e85fa4a5097031c093ad55cb9,2019-09-25 17:14:00,MSW,left,RadioTalk
486fac04f50c4a6499f918c50ac9a27c,2019-09-25 17:17:00,MSW,right,AVAS
a0dbaea151294eeb8590887cf481b7d7,2019-09-25 17:18:00,MSW,left,TaxiDriver
3c6a735d4f85453093996ef231f54da3,2019-09-25 17:19:00,MSW,right,RadioTalk
8c3558b90f054748a65fe61044fd179e,2019-09-25 17:23:00,MSW,right,RadioTalk
50d80031e3124ac1b68910f40b6dbf20,2019-09-25 17:26:00,MSW,right,TaxiDriver
bad275c97f6d4711ad93b3c73bccfc77,2019-09-25 17:27:00,MSW,left,RadioTalk
ef36753b718e4a4f877ca0d76b34aed4,2019-09-25 17:30:00,MSW,right,AVAS
b363e37b3579482eb6d745234744045e,2019-09-25 17:30:00,MSW,left,RadioTalk
e466203ce63a447aa56fe0eb7b0e7cfe,2019-09-25 17:34:00,MSW,left,RadioTalk
ae1f1b5449be4a84aeec06cf07a8f2de,2019-09-25 17:39:00,MSW,right,TaxiDriver
56e51aa51cf64a6b8fe8a89a35c6ee2e,2019-09-25 17:40:00,MSW,left,TaxiDriver
3c76c251d5e14d43b1972599ebfd5e5f,2019-09-25 17:47:00,MSW,right,RadioTalk
33b771931cac4282b686662220579371,2019-09-25 17:51:00,MSW,left,RadioTalk
789f715250024bbc901685b3d975c023,2019-09-25 17:53:00,MSW,right,AVAS
0db2c42619694ed2be209cc0b55e1713,2019-09-25 17:55:00,MSW,left,TaxiDriver
707a4ce8de1147f2b36c0cf185bbc402,2019-09-25 17:59:00,MSW,left,TaxiDriver
d3672aa9f41343b19588f6e73b1776c5,2019-09-25 18:04:00,MSW,right,AVAS
57917111074445b291054b289d34358d,2019-09-25 18:09:00,MSW,left,TaxiDriver
3344dfb4eb774a34a05617b926f70392,2019-09-25 18:11:00,MSW,left,TaxiDriver
5f4f01e173264e83a66364476e075239,2019-09-25 18:13:00,MSW,right,TaxiDriver
5576c167c8414c4a9eec7dbbbe9ca009,2019-09-25 18:14:00,MSW,left,AVAS
6452531b871741e18fb2ec0db0d53567,2019-09-25 18:16:00,MSW,right,RadioTalk
48ee5326c6534709870b409d2b230a10,2019-09-25 18:19:00,MSW,right,TaxiDriver
203a874aba7c42518bd11ff8b2ebab05,2019-09-25 18:20:00,MSW,left,TaxiDriver
668057b0d9b04408be63254c91f96d0c,2019-09-25 18:22:00,MSW,right,AVAS
060355a7d16f42089390ff9a26200d59,2019-09-25 18:23:00,MSW,left,AVAS
807f8fcca6f24a388e9d1b1225c1b044,2019-09-25 18:26:00,MSW,left,AVAS
59030e72cff246798d34df42a2bfe436,2019-09-25 18:28:00,MSW,right,AVAS
4c14d8182d674b51abd6f1821c5c631d,2019-09-25 18:29:00,MSW,left,AVAS
3bc6499d38a94e95a9aff1ece405d3e8,2019-09-25 18:31:00,MSW,right,TaxiDriver
bfdcbccd26084ed6a64ba3900e401bf6,2019-09-25 18:32:00,MSW,left,RadioTalk
7b7e99a19af84c29a5491cdaae093f90,2019-09-25 18:33:00,MSW,right,RadioTalk
5640cc98317d442c9788d9d4686133b9,2019-09-25 18:35:00,MSW,left,TaxiDriver
55dbfb1c128e43a08a1d48e4a91c6515,2019-09-25 18:36:00,MSW,right,TaxiDriver
a4b6921ef1c341fd8712b756dbebbd4b,2019-09-25 18:38:00,MSW,right,AVAS
042f2539645a4786bef33daad702538b,2019-09-25 18:39:00,MSW,left,TaxiDriver
4f0f41a6488740198d2ee9078d4fc9f5,2019-09-25 18:43:00,MSW,left,TaxiDriver
a2e42d65f58e4c08878e3dee27a6bdd8,2019-09-25 18:45:00,MSW,right,RadioTalk
0fe31dc70d694da78c63db7388f254ee,2019-09-25 18:46:00,MSW,left,AVAS
b618174dbdd4460682625a7573b25498,2019-09-25 18:48:00,MSW,right,RadioTalk
2d85b7e1331848439fef539d13c2518e,2019-09-25 18:50:00,MSW,left,TaxiDriver
7391eca5189742829eea9d2d27a73127,2019-09-25 18:51:00,MSW,right,AVAS
e72fd05e93ef4c04ad41b5d8f267dbed,2019-09-25 18:54:00,MSW,left,TaxiDriver
388a6b8f08f345fe9081ab97374a8051,2019-09-25 18:54:00,MSW,right,RadioTalk
d687346258f74981b5fe353687a9cf83,2019-09-25 18:57:00,MSW,left,RadioTalk
7f98d2bc28374b9da0e200d7564dfc40,2019-09-25 18:57:00,MSW,right,AVAS
be3dfa2c8eb04d3b8af25f0e7b3f28ad,2019-09-25 19:00:00,MSW,left,RadioTalk
3b5f8d5f375d46b9810359573feef97b,2019-09-25 19:00:00,MSW,right,AVAS
8db5f8b473ef48f6ac741c7b8fde80ad,2019-09-25 19:04:00,MSW,left,AVAS
e1f5af61d57048db9cd21794b0d5f8a6,2019-09-25 19:04:00,MSW,right,TaxiDriver
91c3ef8115054b1681df3154fea94383,2019-09-25 19:07:00,MSW,right,AVAS
3843b3404a9d462abfea0344839d529e,2019-09-25 19:07:00,MSW,left,RadioTalk
7917d8bae9734557bdbc322b45aa165d,2019-09-25 19:10:00,MSW,right,TaxiDriver
a9b4b3b229dd44c6b0f717995b8880d2,2019-09-25 19:10:00,MSW,left,AVAS
c027f7850d9141288f4158f07b8af1bb,2019-09-25 19:13:00,MSW,left,AVAS
957dc5ebf12a4185b6bc6157d711919d,2019-09-25 19:15:00,MSW,right,RadioTalk
a36e788c2aa648ef83ca5f5cc5a3146e,2019-09-25 19:16:00,MSW,left,TaxiDriver
195bd95c14eb4c5eb9eaed1579b948cd,2019-09-25 19:18:00,MSW,left,AVAS
3d5c7d82d880441c9c7afa1d11fa21cb,2019-09-25 19:18:00,MSW,right,AVAS
aacfa70f4ac3473bb7044e8436f38370,2019-09-25 19:21:00,MSW,right,TaxiDriver
2a6c0388e3d5431a83396d82b3b70ae3,2019-09-25 19:22:00,MSW,left,AVAS
fe5bc999c7444abcae0e8a8c7f5cc670,2019-09-25 19:24:00,MSW,right,AVAS
989c42c1bd244ea6a7a4be49e977aef4,2019-09-25 19:24:00,MSW,left,RadioTalk
23ad2b3c15e743fd820ee05277c887d7,2019-09-25 19:27:00,MSW,left,RadioTalk
3388ba67d46a425d87ac3de6f7023487,2019-09-25 19:27:00,MSW,right,AVAS
d0b6fd0b1a0b4d71be7c2bd5788cb47e,2019-09-25 19:30:00,MSW,right,AVAS
49e5f54c06c14be9ae62030693ebd8e9,2019-09-25 19:31:00,MSW,left,AVAS
88fd9d0b7a204d70a958c3be50ed1f5d,2019-09-25 19:33:00,MSW,right,RadioTalk
112f50b20a6c4a2d88fce8e6ddeebaf7,2019-09-25 19:34:00,MSW,left,AVAS
7ddb654b527e4a71920136ce2f6198b1,2019-09-25 19:37:00,MSW,left,RadioTalk
fee8bb24a2a64012a84afa3b71699250,2019-09-25 19:37:00,MSW,right,TaxiDriver
ce03bf84049b4c408a44a17502b4c3d5,2019-09-25 19:39:00,MSW,right,RadioTalk
528a6c770a3c49789aa3a69444d4fb2d,2019-09-25 19:44:00,MSW,right,TaxiDriver
4c8b824a777e42b2a121c84496e122a7,2019-09-25 19:44:00,MSW,left,RadioTalk
c9465fe029d745769172ba433ca6308e,2019-09-25 19:48:00,MSW,right,RadioTalk
7d9b02fcae0e4639b67f38a9094db115,2019-09-25 19:52:00,MSW,right,RadioTalk
3d8b3ea3fc5b48bf95d392aa6ae9318a,2019-09-25 19:52:00,MSW,left,AVAS
1c83ca6acef440c09b8bbc10ae06b3c4,2019-09-26 08:57:00,BMBF,left,TaxiDriver
f81564c348324ae79bac01922d8b7992,2019-09-26 09:44:00,BMBF,right,RadioTalk
742b93367a08483d826a4052d819cc98,2019-09-26 09:45:00,BMBF,left,RadioTalk
790d017be8184a4c9825070fe3964ac6,2019-09-26 09:48:00,BMBF,right,AVAS
f947e9d21a1a46769e4b6df38c8557ca,2019-09-26 09:49:00,BMBF,left,TaxiDriver
41936e9f90ad4244be60466cd7dd386f,2019-09-26 10:10:00,MSW,right,RadioTalk
735afdf4d99d495e86bb7bd0de0ec00d,2019-09-26 10:10:00,MSW,left,AVAS
